"日時","更新者","操作","FAQ_ID","質問","結果","備考"
"2026-05-02 01:39:27","sato","追加","FAQ-000240","共有メールボックスの差出人名を変更したいです","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000241","共有メールボックスに自動返信を設定したいです","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000242","共有メールボックスから特定の宛先へ送れません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000243","共有メールボックスで既読/未読の同期がずれます","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000244","メーリングリストでメールを送信できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000245","メーリングリストでメールを受信できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000246","メーリングリストが起動しません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000247","メーリングリストで検索結果が表示されません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000248","メーリングリストの容量が上限に近いです","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000249","メーリングリストで添付ファイルを開けません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000250","メーリングリストの差出人名を変更したいです","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000251","メーリングリストに自動返信を設定したいです","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000252","メーリングリストから特定の宛先へ送れません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000253","メーリングリストで既読/未読の同期がずれます","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000254","スマホのメールアプリでメールを送信できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000255","スマホのメールアプリでメールを受信できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000256","スマホのメールアプリが起動しません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000257","スマホのメールアプリで検索結果が表示されません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000258","スマホのメールアプリの容量が上限に近いです","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000259","スマホのメールアプリで添付ファイルを開けません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000260","スマホのメールアプリの差出人名を変更したいです","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000261","スマホのメールアプリに自動返信を設定したいです","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000262","スマホのメールアプリから特定の宛先へ送れません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000263","スマホのメールアプリで既読/未読の同期がずれます","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000264","Excelがフリーズします","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000265","Excelが起動しません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000266","Excelでファイルを保存できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000267","Excelでマクロが実行できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000268","Excelで文字化けします","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000269","Excelの印刷レイアウトが崩れます","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000270","Excelで共同編集できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000271","Excelでアドインが表示されません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000272","Excelのライセンス認証が外れました","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000273","Excelで旧形式ファイルが開けません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000274","Wordがフリーズします","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000275","Wordが起動しません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000276","Wordでファイルを保存できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000277","Wordでマクロが実行できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000278","Wordで文字化けします","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000279","Wordの印刷レイアウトが崩れます","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000280","Wordで共同編集できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000281","Wordでアドインが表示されません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000282","Wordのライセンス認証が外れました","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000283","Wordで旧形式ファイルが開けません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000284","PowerPointがフリーズします","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000285","PowerPointが起動しません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000286","PowerPointでファイルを保存できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000287","PowerPointでマクロが実行できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000288","PowerPointで文字化けします","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000289","PowerPointの印刷レイアウトが崩れます","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000290","PowerPointで共同編集できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000291","PowerPointでアドインが表示されません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000292","PowerPointのライセンス認証が外れました","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000293","PowerPointで旧形式ファイルが開けません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000294","Accessがフリーズします","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000295","Accessが起動しません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000296","Accessでファイルを保存できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000297","Accessでマクロが実行できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000298","Accessで文字化けします","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000299","Accessの印刷レイアウトが崩れます","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000300","Accessで共同編集できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000301","Accessでアドインが表示されません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000302","Accessのライセンス認証が外れました","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000303","Accessで旧形式ファイルが開けません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000304","OneNoteがフリーズします","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000305","OneNoteが起動しません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000306","OneNoteでファイルを保存できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000307","OneNoteでマクロが実行できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000308","OneNoteで文字化けします","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000309","OneNoteの印刷レイアウトが崩れます","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000310","OneNoteで共同編集できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000311","OneNoteでアドインが表示されません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000312","OneNoteのライセンス認証が外れました","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000313","OneNoteで旧形式ファイルが開けません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000314","Teamsにサインインできません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000315","Teamsで会議を開始できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000316","Teamsで画面共有できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000317","Teamsの通知が届きません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000318","Teamsでマイクが使えません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000319","Teamsでカメラ映像が映りません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000320","Teamsの録画保存先がわかりません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000321","Teamsの会議URLを発行できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000322","Teamsでゲスト参加を許可したいです","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000323","Teamsのメッセージ履歴が表示されません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000324","Zoomにサインインできません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000325","Zoomで会議を開始できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000326","Zoomで画面共有できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000327","Zoomの通知が届きません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000328","Zoomでマイクが使えません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000329","Zoomでカメラ映像が映りません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000330","Zoomの録画保存先がわかりません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000331","Zoomの会議URLを発行できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000332","Zoomでゲスト参加を許可したいです","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000333","Zoomのメッセージ履歴が表示されません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000334","Slackにサインインできません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000335","Slackで会議を開始できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000336","Slackで画面共有できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000337","Slackの通知が届きません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000338","Slackでマイクが使えません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000339","Slackでカメラ映像が映りません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000340","Slackの録画保存先がわかりません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000341","Slackの会議URLを発行できません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000342","Slackでゲスト参加を許可したいです","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000343","Slackのメッセージ履歴が表示されません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000344","Google Meetにサインインできません","成功",""
"2026-05-02 01:39:27","sato","追加","FAQ-000345","Google Meetで会議を開始できません","成功",""
